antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str
0.03963963963963964,0.04684684684684685,0.012612612612612612,0.3181818181818182,6.791958041958042,1.0,0.010755620485350215,1.397957957957958,0.8879656928437417,0.17073170731707316,0.28467090565389236,0.2937062937062937,purchase intention,brand image
0.023423423423423424,0.05945945945945946,0.009009009009009009,0.38461538461538464,6.468531468531468,1.0,0.0076162649135622104,1.5283783783783782,0.8656826568265683,0.12195121951219513,0.345711759504863,0.2680652680652681,corporate reputation,customer loyalty
0.014414414414414415,0.05945945945945946,0.005405405405405406,0.375,6.306818181818182,1.0,0.0045483321158996835,1.5048648648648648,0.8537477148080438,0.07894736842105263,0.33548850574712646,0.23295454545454547,pakistan,customer loyalty
0.04684684684684685,0.05945945945945946,0.016216216216216217,0.34615384615384615,5.821678321678321,1.0,0.01343072802532262,1.4384737678855324,0.868935097668557,0.18000000000000002,0.3048187444739169,0.3094405594405594,customer satisfaction,customer loyalty
0.012612612612612612,0.14414414414414414,0.005405405405405406,0.4285714285714286,2.973214285714286,1.0,0.003587371154938723,1.4977477477477479,0.6721411192214113,0.03571428571428571,0.33233082706766925,0.2330357142857143,financial performance,csr
0.014414414414414415,0.14414414414414414,0.005405405405405406,0.375,2.6015625,1.0,0.003327651976300625,1.3693693693693694,0.6246191346739792,0.03529411764705883,0.26973684210526316,0.20625,purchase intentions,csr
0.014414414414414415,0.14414414414414414,0.005405405405405406,0.375,2.6015625,1.0,0.003327651976300625,1.3693693693693694,0.6246191346739792,0.03529411764705883,0.26973684210526316,0.20625,sem,csr
0.014414414414414415,0.4198198198198198,0.014414414414414415,1.0,2.3819742489270386,1.0,0.008362957552146742,inf,0.5886654478976234,0.034334763948497854,1.0,0.5171673819742489,identification,corporate social responsibility
0.009009009009009009,0.4198198198198198,0.009009009009009009,1.0,2.3819742489270386,1.0,0.005226848470091713,inf,0.5854545454545453,0.02145922746781116,1.0,0.5107296137339056,corporate reputation + customer loyalty,corporate social responsibility
0.009009009009009009,0.4198198198198198,0.009009009009009009,1.0,2.3819742489270386,1.0,0.005226848470091713,inf,0.5854545454545453,0.02145922746781116,1.0,0.5107296137339056,customer loyalty + customer trust,corporate social responsibility
0.009009009009009009,0.4198198198198198,0.009009009009009009,1.0,2.3819742489270386,1.0,0.005226848470091713,inf,0.5854545454545453,0.02145922746781116,1.0,0.5107296137339056,customer satisfaction + customer trust,corporate social responsibility
0.007207207207207207,0.4198198198198198,0.007207207207207207,1.0,2.3819742489270386,1.0,0.004181478776073371,inf,0.5843920145190563,0.017167381974248927,1.0,0.5085836909871244,customer loyalty + customer satisfaction + customer trust,corporate social responsibility
0.007207207207207207,0.4198198198198198,0.007207207207207207,1.0,2.3819742489270386,1.0,0.004181478776073371,inf,0.5843920145190563,0.017167381974248927,1.0,0.5085836909871244,systematic literature review,corporate social responsibility
0.005405405405405406,0.4198198198198198,0.005405405405405406,1.0,2.3819742489270386,1.0,0.0031361090820550283,inf,0.5833333333333333,0.012875536480686697,1.0,0.5064377682403434,attitudinal loyalty,corporate social responsibility
0.005405405405405406,0.4198198198198198,0.005405405405405406,1.0,2.3819742489270386,1.0,0.0031361090820550283,inf,0.5833333333333333,0.012875536480686697,1.0,0.5064377682403434,corporate reputation + customer trust,corporate social responsibility
0.005405405405405406,0.4198198198198198,0.005405405405405406,1.0,2.3819742489270386,1.0,0.0031361090820550283,inf,0.5833333333333333,0.012875536480686697,1.0,0.5064377682403434,corporate social irresponsibility,corporate social responsibility
0.005405405405405406,0.4198198198198198,0.005405405405405406,1.0,2.3819742489270386,1.0,0.0031361090820550283,inf,0.5833333333333333,0.012875536480686697,1.0,0.5064377682403434,customer loyalty + pakistan,corporate social responsibility
0.005405405405405406,0.4198198198198198,0.005405405405405406,1.0,2.3819742489270386,1.0,0.0031361090820550283,inf,0.5833333333333333,0.012875536480686697,1.0,0.5064377682403434,hotel,corporate social responsibility
0.005405405405405406,0.4198198198198198,0.005405405405405406,1.0,2.3819742489270386,1.0,0.0031361090820550283,inf,0.5833333333333333,0.012875536480686697,1.0,0.5064377682403434,loyalty + satisfaction,corporate social responsibility
0.005405405405405406,0.4198198198198198,0.005405405405405406,1.0,2.3819742489270386,1.0,0.0031361090820550283,inf,0.5833333333333333,0.012875536480686697,1.0,0.5064377682403434,philanthropy,corporate social responsibility
0.018018018018018018,0.14414414414414414,0.005405405405405406,0.30000000000000004,2.0812500000000003,1.0,0.00280821361902443,1.2226512226512227,0.5290519877675841,0.034482758620689655,0.1821052631578948,0.16875,banks,csr
0.012612612612612612,0.4198198198198198,0.010810810810810811,0.8571428571428572,2.041692213366033,1.0,0.005515786056326598,4.061261261261263,0.516727493917275,0.025641025641025644,0.7537710736468501,0.4414469650521153,developing country,corporate social responsibility
